          322.684367 -30.585184 -56.071839  -0.237543
          322.784276 -30.598376 -56.050119  -0.206617
          322.884371 -30.602637 -56.049164  -0.210262
          322.984635 -30.581976 -56.065310  -0.205343
          323.084384 -30.617400 -56.016993  -0.219587
          323.184091 -30.627148 -56.002335  -0.222131
          323.284301 -30.618659 -56.003726  -0.225238
          323.384210 -30.621225 -56.002418  -0.216747
          323.484304 -30.622120 -56.006918  -0.210228
          323.584234 -30.622301 -56.009616  -0.204279
          323.684284 -30.617665 -56.013503  -0.206152
          323.784263 -30.612216 -56.015597  -0.207373
          323.884069 -30.587524 -56.038683  -0.205781
          323.984144 -30.603962 -56.015398  -0.212329
          324.084082 -30.610813 -56.013249  -0.209840
          324.189077 -30.615525 -56.010842  -0.207640
          324.284172 -30.616304 -56.006803  -0.205079
          324.384149 -30.597244 -56.023228  -0.198361
          324.484310 -30.612867 -56.015437  -0.212976
          324.584234 -30.592223 -56.039775  -0.213965
          324.684162 -30.615900 -56.021230  -0.220537
          324.784319 -30.624282 -56.007142  -0.216175
          324.884194 -30.625581 -56.005056  -0.214972
          324.984102 -30.628576 -56.006955  -0.218324
